model	score_type	score_value	proteinA	proteinB	swarm	cluster_id	cluster_pop	source
lightdock	luciferin_score	9.33036	2UUY_rec	2UUY_lig	swarm_55	21.0	3.0	
lightdock	luciferin_score	9.01127	2UUY_rec	2UUY_lig	swarm_55	22.0	4.0	
lightdock	luciferin_score	8.89233	2UUY_rec	2UUY_lig	swarm_55	23.0	3.0	
lightdock	luciferin_score	8.68241	2UUY_rec	2UUY_lig	swarm_55	24.0	5.0	
lightdock	luciferin_score	8.38841	2UUY_rec	2UUY_lig	swarm_55	25.0	3.0	
lightdock	luciferin_score	8.36259	2UUY_rec	2UUY_lig	swarm_55	26.0	1.0	
lightdock	luciferin_score	8.25909	2UUY_rec	2UUY_lig	swarm_55	27.0	5.0	
lightdock	luciferin_score	8.09066	2UUY_rec	2UUY_lig	swarm_55	28.0	6.0	
lightdock	luciferin_score	8.05364	2UUY_rec	2UUY_lig	swarm_55	29.0	2.0	
lightdock	luciferin_score	8.03992	2UUY_rec	2UUY_lig	swarm_55	30.0	3.0	
lightdock	luciferin_score	7.92253	2UUY_rec	2UUY_lig	swarm_55	31.0	1.0	
lightdock	luciferin_score	7.40693	2UUY_rec	2UUY_lig	swarm_55	32.0	2.0	
lightdock	luciferin_score	6.87695	2UUY_rec	2UUY_lig	swarm_55	33.0	2.0	
lightdock	luciferin_score	6.86217	2UUY_rec	2UUY_lig	swarm_55	34.0	3.0	
lightdock	luciferin_score	6.57595	2UUY_rec	2UUY_lig	swarm_55	35.0	4.0	
lightdock	luciferin_score	6.18362	2UUY_rec	2UUY_lig	swarm_55	36.0	3.0	
lightdock	luciferin_score	6.13187	2UUY_rec	2UUY_lig	swarm_55	37.0	1.0	
lightdock	luciferin_score	6.01656	2UUY_rec	2UUY_lig	swarm_55	38.0	1.0	
lightdock	luciferin_score	5.64508	2UUY_rec	2UUY_lig	swarm_55	39.0	1.0	
lightdock	luciferin_score	5.33838	2UUY_rec	2UUY_lig	swarm_55	40.0	1.0	
lightdock	luciferin_score	4.9286	2UUY_rec	2UUY_lig	swarm_55	41.0	1.0	
lightdock	luciferin_score	4.06192	2UUY_rec	2UUY_lig	swarm_55	42.0	1.0	
lightdock	luciferin_score	3.80225	2UUY_rec	2UUY_lig	swarm_55	43.0	3.0	
lightdock	luciferin_score	3.56398	2UUY_rec	2UUY_lig	swarm_55	44.0	1.0	
lightdock	luciferin_score	1.0246	2UUY_rec	2UUY_lig	swarm_55	45.0	1.0	
lightdock	luciferin_score	-3.89257	2UUY_rec	2UUY_lig	swarm_55	46.0	3.0	
lightdock	luciferin_score	-4.05493	2UUY_rec	2UUY_lig	swarm_55	47.0	1.0	
lightdock	luciferin_score	-5.73197	2UUY_rec	2UUY_lig	swarm_55	48.0	2.0	
lightdock	luciferin_score	-5.73919	2UUY_rec	2UUY_lig	swarm_55	49.0	1.0	
lightdock	luciferin_score	-6.3619	2UUY_rec	2UUY_lig	swarm_55	50.0	2.0	
lightdock	luciferin_score	-6.85899	2UUY_rec	2UUY_lig	swarm_55	51.0	5.0	
lightdock	luciferin_score	-9.65125	2UUY_rec	2UUY_lig	swarm_55	52.0	1.0	
lightdock	luciferin_score	-10.17858	2UUY_rec	2UUY_lig	swarm_55	53.0	2.0	
lightdock	luciferin_score	-10.75063	2UUY_rec	2UUY_lig	swarm_55	54.0	2.0	
lightdock	luciferin_score	-12.72276	2UUY_rec	2UUY_lig	swarm_55	55.0	3.0	
lightdock	luciferin_score	-21.99429	2UUY_rec	2UUY_lig	swarm_55	56.0	1.0	
lightdock	luciferin_score	-27.42992	2UUY_rec	2UUY_lig	swarm_55	57.0	1.0	
lightdock	luciferin_score	-30.5382	2UUY_rec	2UUY_lig	swarm_55	58.0	1.0	
lightdock	luciferin_score	-33.35685	2UUY_rec	2UUY_lig	swarm_55	59.0	1.0	
lightdock	luciferin_score	-45.81285	2UUY_rec	2UUY_lig	swarm_55	60.0	1.0	
lightdock	luciferin_score	18.39661	2UUY_rec	2UUY_lig	swarm_56	0.0	17.0	
lightdock	luciferin_score	13.02014	2UUY_rec	2UUY_lig	swarm_56	1.0	3.0	
lightdock	luciferin_score	12.85037	2UUY_rec	2UUY_lig	swarm_56	2.0	3.0	
lightdock	luciferin_score	12.71564	2UUY_rec	2UUY_lig	swarm_56	3.0	11.0	
lightdock	luciferin_score	12.52666	2UUY_rec	2UUY_lig	swarm_56	4.0	2.0	
lightdock	luciferin_score	12.04206	2UUY_rec	2UUY_lig	swarm_56	5.0	11.0	
lightdock	luciferin_score	11.65062	2UUY_rec	2UUY_lig	swarm_56	6.0	2.0	
lightdock	luciferin_score	11.55255	2UUY_rec	2UUY_lig	swarm_56	7.0	5.0	
lightdock	luciferin_score	11.4238	2UUY_rec	2UUY_lig	swarm_56	8.0	2.0	
lightdock	luciferin_score	11.13639	2UUY_rec	2UUY_lig	swarm_56	9.0	6.0	
lightdock	luciferin_score	10.84275	2UUY_rec	2UUY_lig	swarm_56	10.0	17.0	
lightdock	luciferin_score	10.33177	2UUY_rec	2UUY_lig	swarm_56	11.0	2.0	
lightdock	luciferin_score	10.31836	2UUY_rec	2UUY_lig	swarm_56	12.0	4.0	
lightdock	luciferin_score	10.22111	2UUY_rec	2UUY_lig	swarm_56	13.0	2.0	
lightdock	luciferin_score	10.08416	2UUY_rec	2UUY_lig	swarm_56	14.0	9.0	
lightdock	luciferin_score	9.61934	2UUY_rec	2UUY_lig	swarm_56	15.0	6.0	
lightdock	luciferin_score	9.56913	2UUY_rec	2UUY_lig	swarm_56	16.0	4.0	
lightdock	luciferin_score	9.52858	2UUY_rec	2UUY_lig	swarm_56	17.0	2.0	
lightdock	luciferin_score	9.21183	2UUY_rec	2UUY_lig	swarm_56	18.0	6.0	
lightdock	luciferin_score	9.08658	2UUY_rec	2UUY_lig	swarm_56	19.0	2.0	
lightdock	luciferin_score	9.02011	2UUY_rec	2UUY_lig	swarm_56	20.0	4.0	
lightdock	luciferin_score	9.01895	2UUY_rec	2UUY_lig	swarm_56	21.0	5.0	
lightdock	luciferin_score	8.51153	2UUY_rec	2UUY_lig	swarm_56	22.0	2.0	
lightdock	luciferin_score	8.08865	2UUY_rec	2UUY_lig	swarm_56	23.0	2.0	
lightdock	luciferin_score	7.89666	2UUY_rec	2UUY_lig	swarm_56	24.0	4.0	
lightdock	luciferin_score	7.85962	2UUY_rec	2UUY_lig	swarm_56	25.0	1.0	
lightdock	luciferin_score	7.47246	2UUY_rec	2UUY_lig	swarm_56	26.0	6.0	
lightdock	luciferin_score	7.26159	2UUY_rec	2UUY_lig	swarm_56	27.0	3.0	
lightdock	luciferin_score	7.20737	2UUY_rec	2UUY_lig	swarm_56	28.0	4.0	
lightdock	luciferin_score	7.10536	2UUY_rec	2UUY_lig	swarm_56	29.0	5.0	
lightdock	luciferin_score	6.77233	2UUY_rec	2UUY_lig	swarm_56	30.0	1.0	
lightdock	luciferin_score	6.61425	2UUY_rec	2UUY_lig	swarm_56	31.0	2.0	
lightdock	luciferin_score	6.57147	2UUY_rec	2UUY_lig	swarm_56	32.0	1.0	
lightdock	luciferin_score	6.04372	2UUY_rec	2UUY_lig	swarm_56	33.0	1.0	
lightdock	luciferin_score	6.02886	2UUY_rec	2UUY_lig	swarm_56	34.0	2.0	
lightdock	luciferin_score	5.60551	2UUY_rec	2UUY_lig	swarm_56	35.0	1.0	
lightdock	luciferin_score	5.50959	2UUY_rec	2UUY_lig	swarm_56	36.0	1.0	
lightdock	luciferin_score	4.77204	2UUY_rec	2UUY_lig	swarm_56	37.0	6.0	
lightdock	luciferin_score	3.67832	2UUY_rec	2UUY_lig	swarm_56	38.0	1.0	
lightdock	luciferin_score	3.05152	2UUY_rec	2UUY_lig	swarm_56	39.0	5.0	
lightdock	luciferin_score	2.77966	2UUY_rec	2UUY_lig	swarm_56	40.0	1.0	
lightdock	luciferin_score	2.64769	2UUY_rec	2UUY_lig	swarm_56	41.0	1.0	
lightdock	luciferin_score	1.87359	2UUY_rec	2UUY_lig	swarm_56	42.0	2.0	
lightdock	luciferin_score	0.53498	2UUY_rec	2UUY_lig	swarm_56	43.0	1.0	
lightdock	luciferin_score	-0.37617	2UUY_rec	2UUY_lig	swarm_56	44.0	1.0	
lightdock	luciferin_score	-4.99891	2UUY_rec	2UUY_lig	swarm_56	45.0	2.0	
lightdock	luciferin_score	-7.76209	2UUY_rec	2UUY_lig	swarm_56	46.0	2.0	
lightdock	luciferin_score	-8.00664	2UUY_rec	2UUY_lig	swarm_56	47.0	2.0	
lightdock	luciferin_score	-8.49175	2UUY_rec	2UUY_lig	swarm_56	48.0	1.0	
lightdock	luciferin_score	-20.22532	2UUY_rec	2UUY_lig	swarm_56	49.0	1.0	
lightdock	luciferin_score	-20.60898	2UUY_rec	2UUY_lig	swarm_56	50.0	1.0	
lightdock	luciferin_score	-26.63042	2UUY_rec	2UUY_lig	swarm_56	51.0	1.0	
lightdock	luciferin_score	-28.83592	2UUY_rec	2UUY_lig	swarm_56	52.0	3.0	
lightdock	luciferin_score	-29.15354	2UUY_rec	2UUY_lig	swarm_56	53.0	1.0	
lightdock	luciferin_score	-34.18404	2UUY_rec	2UUY_lig	swarm_56	54.0	1.0	
lightdock	luciferin_score	-34.50733	2UUY_rec	2UUY_lig	swarm_56	55.0	1.0	
lightdock	luciferin_score	-47.6998	2UUY_rec	2UUY_lig	swarm_56	56.0	1.0	
lightdock	luciferin_score	-53.5992	2UUY_rec	2UUY_lig	swarm_56	57.0	1.0	
lightdock	luciferin_score	-58.63832	2UUY_rec	2UUY_lig	swarm_56	58.0	1.0	
lightdock	luciferin_score	-65.52794	2UUY_rec	2UUY_lig	swarm_56	59.0	2.0	
lightdock	luciferin_score	18.0961	2UUY_rec	2UUY_lig	swarm_57	0.0	8.0	
lightdock	luciferin_score	15.93191	2UUY_rec	2UUY_lig	swarm_57	1.0	2.0	
lightdock	luciferin_score	14.48944	2UUY_rec	2UUY_lig	swarm_57	2.0	5.0	
lightdock	luciferin_score	14.28328	2UUY_rec	2UUY_lig	swarm_57	3.0	2.0	
lightdock	luciferin_score	14.23057	2UUY_rec	2UUY_lig	swarm_57	4.0	12.0	
lightdock	luciferin_score	13.14513	2UUY_rec	2UUY_lig	swarm_57	5.0	1.0	
lightdock	luciferin_score	12.94247	2UUY_rec	2UUY_lig	swarm_57	6.0	4.0	
lightdock	luciferin_score	12.75427	2UUY_rec	2UUY_lig	swarm_57	7.0	12.0	
lightdock	luciferin_score	12.22232	2UUY_rec	2UUY_lig	swarm_57	8.0	3.0	
lightdock	luciferin_score	12.19998	2UUY_rec	2UUY_lig	swarm_57	9.0	4.0	
lightdock	luciferin_score	11.61383	2UUY_rec	2UUY_lig	swarm_57	10.0	4.0	
lightdock	luciferin_score	11.17158	2UUY_rec	2UUY_lig	swarm_57	11.0	4.0	
lightdock	luciferin_score	10.95942	2UUY_rec	2UUY_lig	swarm_57	12.0	6.0	
lightdock	luciferin_score	10.64349	2UUY_rec	2UUY_lig	swarm_57	13.0	12.0	
lightdock	luciferin_score	10.6155	2UUY_rec	2UUY_lig	swarm_57	14.0	4.0	
lightdock	luciferin_score	10.41521	2UUY_rec	2UUY_lig	swarm_57	15.0	3.0	
lightdock	luciferin_score	10.25023	2UUY_rec	2UUY_lig	swarm_57	16.0	7.0	
lightdock	luciferin_score	10.17037	2UUY_rec	2UUY_lig	swarm_57	17.0	4.0	
lightdock	luciferin_score	10.16038	2UUY_rec	2UUY_lig	swarm_57	18.0	3.0	
lightdock	luciferin_score	10.09816	2UUY_rec	2UUY_lig	swarm_57	19.0	2.0	
lightdock	luciferin_score	10.07756	2UUY_rec	2UUY_lig	swarm_57	20.0	2.0	
lightdock	luciferin_score	10.04244	2UUY_rec	2UUY_lig	swarm_57	21.0	3.0	
lightdock	luciferin_score	9.94534	2UUY_rec	2UUY_lig	swarm_57	22.0	9.0	
lightdock	luciferin_score	9.82248	2UUY_rec	2UUY_lig	swarm_57	23.0	1.0	
lightdock	luciferin_score	9.80089	2UUY_rec	2UUY_lig	swarm_57	24.0	1.0	
lightdock	luciferin_score	9.4465	2UUY_rec	2UUY_lig	swarm_57	25.0	2.0	
lightdock	luciferin_score	9.15466	2UUY_rec	2UUY_lig	swarm_57	26.0	3.0	
lightdock	luciferin_score	9.00576	2UUY_rec	2UUY_lig	swarm_57	27.0	3.0	
lightdock	luciferin_score	8.93122	2UUY_rec	2UUY_lig	swarm_57	28.0	1.0	
lightdock	luciferin_score	8.8421	2UUY_rec	2UUY_lig	swarm_57	29.0	3.0	
lightdock	luciferin_score	8.64771	2UUY_rec	2UUY_lig	swarm_57	30.0	3.0	
lightdock	luciferin_score	8.59093	2UUY_rec	2UUY_lig	swarm_57	31.0	3.0	
lightdock	luciferin_score	8.51432	2UUY_rec	2UUY_lig	swarm_57	32.0	1.0	
lightdock	luciferin_score	8.1583	2UUY_rec	2UUY_lig	swarm_57	33.0	2.0	
lightdock	luciferin_score	7.95045	2UUY_rec	2UUY_lig	swarm_57	34.0	1.0	
lightdock	luciferin_score	6.868	2UUY_rec	2UUY_lig	swarm_57	35.0	2.0	
lightdock	luciferin_score	6.56904	2UUY_rec	2UUY_lig	swarm_57	36.0	1.0	
lightdock	luciferin_score	6.51356	2UUY_rec	2UUY_lig	swarm_57	37.0	1.0	
lightdock	luciferin_score	6.39106	2UUY_rec	2UUY_lig	swarm_57	38.0	1.0	
lightdock	luciferin_score	6.27473	2UUY_rec	2UUY_lig	swarm_57	39.0	2.0	
lightdock	luciferin_score	5.40987	2UUY_rec	2UUY_lig	swarm_57	40.0	2.0	
lightdock	luciferin_score	4.0035	2UUY_rec	2UUY_lig	swarm_57	41.0	6.0	
lightdock	luciferin_score	3.36505	2UUY_rec	2UUY_lig	swarm_57	42.0	8.0	
lightdock	luciferin_score	3.27386	2UUY_rec	2UUY_lig	swarm_57	43.0	1.0	
lightdock	luciferin_score	2.44251	2UUY_rec	2UUY_lig	swarm_57	44.0	1.0	
lightdock	luciferin_score	1.58741	2UUY_rec	2UUY_lig	swarm_57	45.0	1.0	
lightdock	luciferin_score	-0.6701	2UUY_rec	2UUY_lig	swarm_57	46.0	1.0	
lightdock	luciferin_score	-2.88515	2UUY_rec	2UUY_lig	swarm_57	47.0	1.0	
lightdock	luciferin_score	-3.50904	2UUY_rec	2UUY_lig	swarm_57	48.0	4.0	
lightdock	luciferin_score	-4.01173	2UUY_rec	2UUY_lig	swarm_57	49.0	7.0	
lightdock	luciferin_score	-5.6096	2UUY_rec	2UUY_lig	swarm_57	50.0	3.0	
lightdock	luciferin_score	-5.92374	2UUY_rec	2UUY_lig	swarm_57	51.0	1.0	
lightdock	luciferin_score	-12.51432	2UUY_rec	2UUY_lig	swarm_57	52.0	1.0	
lightdock	luciferin_score	-14.91394	2UUY_rec	2UUY_lig	swarm_57	53.0	2.0	
lightdock	luciferin_score	-15.23096	2UUY_rec	2UUY_lig	swarm_57	54.0	3.0	
lightdock	luciferin_score	-15.80978	2UUY_rec	2UUY_lig	swarm_57	55.0	1.0	
lightdock	luciferin_score	-17.15127	2UUY_rec	2UUY_lig	swarm_57	56.0	1.0	
lightdock	luciferin_score	-19.68323	2UUY_rec	2UUY_lig	swarm_57	57.0	5.0	
lightdock	luciferin_score	-29.86731	2UUY_rec	2UUY_lig	swarm_57	58.0	3.0	
lightdock	luciferin_score	-52.37678	2UUY_rec	2UUY_lig	swarm_57	59.0	1.0	
lightdock	luciferin_score	17.97922	2UUY_rec	2UUY_lig	swarm_58	0.0	1.0	
lightdock	luciferin_score	17.07332	2UUY_rec	2UUY_lig	swarm_58	1.0	3.0	
lightdock	luciferin_score	16.33899	2UUY_rec	2UUY_lig	swarm_58	2.0	3.0	
lightdock	luciferin_score	15.64989	2UUY_rec	2UUY_lig	swarm_58	3.0	13.0	
lightdock	luciferin_score	15.31311	2UUY_rec	2UUY_lig	swarm_58	4.0	8.0	
lightdock	luciferin_score	14.69953	2UUY_rec	2UUY_lig	swarm_58	5.0	4.0	
lightdock	luciferin_score	14.68554	2UUY_rec	2UUY_lig	swarm_58	6.0	2.0	
lightdock	luciferin_score	13.96982	2UUY_rec	2UUY_lig	swarm_58	7.0	5.0	
lightdock	luciferin_score	13.62323	2UUY_rec	2UUY_lig	swarm_58	8.0	3.0	
lightdock	luciferin_score	13.4884	2UUY_rec	2UUY_lig	swarm_58	9.0	5.0	
lightdock	luciferin_score	13.29563	2UUY_rec	2UUY_lig	swarm_58	10.0	6.0	
lightdock	luciferin_score	12.1075	2UUY_rec	2UUY_lig	swarm_58	11.0	3.0	
lightdock	luciferin_score	11.99516	2UUY_rec	2UUY_lig	swarm_58	12.0	6.0	
lightdock	luciferin_score	11.6795	2UUY_rec	2UUY_lig	swarm_58	13.0	2.0	
lightdock	luciferin_score	11.60072	2UUY_rec	2UUY_lig	swarm_58	14.0	4.0	
lightdock	luciferin_score	11.43175	2UUY_rec	2UUY_lig	swarm_58	15.0	3.0	
lightdock	luciferin_score	11.11274	2UUY_rec	2UUY_lig	swarm_58	16.0	5.0	
lightdock	luciferin_score	11.02667	2UUY_rec	2UUY_lig	swarm_58	17.0	8.0	
lightdock	luciferin_score	10.8908	2UUY_rec	2UUY_lig	swarm_58	18.0	5.0	
lightdock	luciferin_score	10.78075	2UUY_rec	2UUY_lig	swarm_58	19.0	4.0	
lightdock	luciferin_score	10.73357	2UUY_rec	2UUY_lig	swarm_58	20.0	1.0	
lightdock	luciferin_score	9.95707	2UUY_rec	2UUY_lig	swarm_58	21.0	2.0	
lightdock	luciferin_score	9.82256	2UUY_rec	2UUY_lig	swarm_58	22.0	2.0	
lightdock	luciferin_score	9.71856	2UUY_rec	2UUY_lig	swarm_58	23.0	5.0	
lightdock	luciferin_score	9.51092	2UUY_rec	2UUY_lig	swarm_58	24.0	5.0	
lightdock	luciferin_score	9.44366	2UUY_rec	2UUY_lig	swarm_58	25.0	3.0	
lightdock	luciferin_score	9.4056	2UUY_rec	2UUY_lig	swarm_58	26.0	3.0	
lightdock	luciferin_score	9.28597	2UUY_rec	2UUY_lig	swarm_58	27.0	2.0	
lightdock	luciferin_score	8.78975	2UUY_rec	2UUY_lig	swarm_58	28.0	2.0	
lightdock	luciferin_score	8.37733	2UUY_rec	2UUY_lig	swarm_58	29.0	1.0	
lightdock	luciferin_score	8.24338	2UUY_rec	2UUY_lig	swarm_58	30.0	2.0	
lightdock	luciferin_score	8.16769	2UUY_rec	2UUY_lig	swarm_58	31.0	4.0	
lightdock	luciferin_score	7.84811	2UUY_rec	2UUY_lig	swarm_58	32.0	5.0	
lightdock	luciferin_score	7.79674	2UUY_rec	2UUY_lig	swarm_58	33.0	1.0	
lightdock	luciferin_score	7.1988	2UUY_rec	2UUY_lig	swarm_58	34.0	3.0	
lightdock	luciferin_score	7.18441	2UUY_rec	2UUY_lig	swarm_58	35.0	1.0	
lightdock	luciferin_score	7.0049	2UUY_rec	2UUY_lig	swarm_58	36.0	1.0	
lightdock	luciferin_score	6.96023	2UUY_rec	2UUY_lig	swarm_58	37.0	3.0	
lightdock	luciferin_score	6.92104	2UUY_rec	2UUY_lig	swarm_58	38.0	2.0	
lightdock	luciferin_score	6.86464	2UUY_rec	2UUY_lig	swarm_58	39.0	8.0	
lightdock	luciferin_score	6.86334	2UUY_rec	2UUY_lig	swarm_58	40.0	3.0	
lightdock	luciferin_score	5.81859	2UUY_rec	2UUY_lig	swarm_58	41.0	2.0	
lightdock	luciferin_score	5.13719	2UUY_rec	2UUY_lig	swarm_58	42.0	1.0	
lightdock	luciferin_score	4.94926	2UUY_rec	2UUY_lig	swarm_58	43.0	1.0	
lightdock	luciferin_score	4.84799	2UUY_rec	2UUY_lig	swarm_58	44.0	2.0	
lightdock	luciferin_score	4.84793	2UUY_rec	2UUY_lig	swarm_58	45.0	4.0	
lightdock	luciferin_score	4.84712	2UUY_rec	2UUY_lig	swarm_58	46.0	1.0	
lightdock	luciferin_score	3.89637	2UUY_rec	2UUY_lig	swarm_58	47.0	5.0	
lightdock	luciferin_score	3.87728	2UUY_rec	2UUY_lig	swarm_58	48.0	4.0	
lightdock	luciferin_score	0.0536	2UUY_rec	2UUY_lig	swarm_58	49.0	1.0	
lightdock	luciferin_score	-4.98989	2UUY_rec	2UUY_lig	swarm_58	50.0	2.0	
lightdock	luciferin_score	-9.69941	2UUY_rec	2UUY_lig	swarm_58	51.0	5.0	
lightdock	luciferin_score	-11.3409	2UUY_rec	2UUY_lig	swarm_58	52.0	1.0	
lightdock	luciferin_score	-12.61268	2UUY_rec	2UUY_lig	swarm_58	53.0	2.0	
lightdock	luciferin_score	-24.88638	2UUY_rec	2UUY_lig	swarm_58	54.0	1.0	
lightdock	luciferin_score	-26.5147	2UUY_rec	2UUY_lig	swarm_58	55.0	2.0	
lightdock	luciferin_score	-27.35319	2UUY_rec	2UUY_lig	swarm_58	56.0	4.0	
lightdock	luciferin_score	-33.06371	2UUY_rec	2UUY_lig	swarm_58	57.0	2.0	
lightdock	luciferin_score	-37.16637	2UUY_rec	2UUY_lig	swarm_58	58.0	1.0	
lightdock	luciferin_score	-42.3214	2UUY_rec	2UUY_lig	swarm_58	59.0	2.0	
lightdock	luciferin_score	-43.85615	2UUY_rec	2UUY_lig	swarm_58	60.0	4.0	
lightdock	luciferin_score	-45.73153	2UUY_rec	2UUY_lig	swarm_58	61.0	1.0	
lightdock	luciferin_score	14.79352	2UUY_rec	2UUY_lig	swarm_59	0.0	5.0	
lightdock	luciferin_score	13.66497	2UUY_rec	2UUY_lig	swarm_59	1.0	9.0	
lightdock	luciferin_score	13.03355	2UUY_rec	2UUY_lig	swarm_59	2.0	16.0	
lightdock	luciferin_score	12.61295	2UUY_rec	2UUY_lig	swarm_59	3.0	8.0	
lightdock	luciferin_score	12.58276	2UUY_rec	2UUY_lig	swarm_59	4.0	5.0	
lightdock	luciferin_score	12.45316	2UUY_rec	2UUY_lig	swarm_59	5.0	4.0	
lightdock	luciferin_score	12.36047	2UUY_rec	2UUY_lig	swarm_59	6.0	3.0	
lightdock	luciferin_score	12.36	2UUY_rec	2UUY_lig	swarm_59	7.0	4.0	
lightdock	luciferin_score	11.97717	2UUY_rec	2UUY_lig	swarm_59	8.0	5.0	
lightdock	luciferin_score	11.66916	2UUY_rec	2UUY_lig	swarm_59	9.0	6.0	
lightdock	luciferin_score	11.55383	2UUY_rec	2UUY_lig	swarm_59	10.0	5.0	
lightdock	luciferin_score	11.42627	2UUY_rec	2UUY_lig	swarm_59	11.0	1.0	
lightdock	luciferin_score	11.42059	2UUY_rec	2UUY_lig	swarm_59	12.0	6.0	
lightdock	luciferin_score	11.02898	2UUY_rec	2UUY_lig	swarm_59	13.0	4.0	
lightdock	luciferin_score	11.02115	2UUY_rec	2UUY_lig	swarm_59	14.0	4.0	
lightdock	luciferin_score	10.57155	2UUY_rec	2UUY_lig	swarm_59	15.0	4.0	
lightdock	luciferin_score	9.89196	2UUY_rec	2UUY_lig	swarm_59	16.0	1.0	
lightdock	luciferin_score	9.81605	2UUY_rec	2UUY_lig	swarm_59	17.0	1.0	
lightdock	luciferin_score	9.58467	2UUY_rec	2UUY_lig	swarm_59	18.0	2.0	
lightdock	luciferin_score	9.53245	2UUY_rec	2UUY_lig	swarm_59	19.0	1.0	
lightdock	luciferin_score	9.10445	2UUY_rec	2UUY_lig	swarm_59	20.0	3.0	
lightdock	luciferin_score	8.96123	2UUY_rec	2UUY_lig	swarm_59	21.0	2.0	
lightdock	luciferin_score	8.89756	2UUY_rec	2UUY_lig	swarm_59	22.0	3.0	
lightdock	luciferin_score	8.76568	2UUY_rec	2UUY_lig	swarm_59	23.0	2.0	
lightdock	luciferin_score	8.72097	2UUY_rec	2UUY_lig	swarm_59	24.0	4.0	
lightdock	luciferin_score	8.32409	2UUY_rec	2UUY_lig	swarm_59	25.0	2.0	
lightdock	luciferin_score	7.83512	2UUY_rec	2UUY_lig	swarm_59	26.0	2.0	
lightdock	luciferin_score	7.43893	2UUY_rec	2UUY_lig	swarm_59	27.0	3.0	
lightdock	luciferin_score	7.2266	2UUY_rec	2UUY_lig	swarm_59	28.0	2.0	
lightdock	luciferin_score	6.73288	2UUY_rec	2UUY_lig	swarm_59	29.0	1.0	
lightdock	luciferin_score	5.89385	2UUY_rec	2UUY_lig	swarm_59	30.0	1.0	
lightdock	luciferin_score	5.55299	2UUY_rec	2UUY_lig	swarm_59	31.0	6.0	
lightdock	luciferin_score	4.93617	2UUY_rec	2UUY_lig	swarm_59	32.0	5.0	
lightdock	luciferin_score	4.73666	2UUY_rec	2UUY_lig	swarm_59	33.0	2.0	
lightdock	luciferin_score	4.28398	2UUY_rec	2UUY_lig	swarm_59	34.0	2.0	
lightdock	luciferin_score	3.31035	2UUY_rec	2UUY_lig	swarm_59	35.0	2.0	
lightdock	luciferin_score	2.82872	2UUY_rec	2UUY_lig	swarm_59	36.0	1.0	
lightdock	luciferin_score	2.28292	2UUY_rec	2UUY_lig	swarm_59	37.0	1.0	
lightdock	luciferin_score	2.12719	2UUY_rec	2UUY_lig	swarm_59	38.0	8.0	
lightdock	luciferin_score	-0.47373	2UUY_rec	2UUY_lig	swarm_59	39.0	1.0	
lightdock	luciferin_score	-0.68284	2UUY_rec	2UUY_lig	swarm_59	40.0	6.0	
lightdock	luciferin_score	-3.15014	2UUY_rec	2UUY_lig	swarm_59	41.0	2.0	
lightdock	luciferin_score	-4.55831	2UUY_rec	2UUY_lig	swarm_59	42.0	2.0	
lightdock	luciferin_score	-5.40919	2UUY_rec	2UUY_lig	swarm_59	43.0	2.0	
lightdock	luciferin_score	-6.19122	2UUY_rec	2UUY_lig	swarm_59	44.0	1.0	
lightdock	luciferin_score	-7.3989	2UUY_rec	2UUY_lig	swarm_59	45.0	4.0	
lightdock	luciferin_score	-10.30679	2UUY_rec	2UUY_lig	swarm_59	46.0	2.0	
lightdock	luciferin_score	-10.87658	2UUY_rec	2UUY_lig	swarm_59	47.0	3.0	
lightdock	luciferin_score	-13.54718	2UUY_rec	2UUY_lig	swarm_59	48.0	4.0	
lightdock	luciferin_score	-14.06693	2UUY_rec	2UUY_lig	swarm_59	49.0	1.0	
lightdock	luciferin_score	-14.4154	2UUY_rec	2UUY_lig	swarm_59	50.0	1.0	
lightdock	luciferin_score	-16.36685	2UUY_rec	2UUY_lig	swarm_59	51.0	1.0	
lightdock	luciferin_score	-17.2208	2UUY_rec	2UUY_lig	swarm_59	52.0	4.0	
lightdock	luciferin_score	-17.45712	2UUY_rec	2UUY_lig	swarm_59	53.0	3.0	
lightdock	luciferin_score	-21.0415	2UUY_rec	2UUY_lig	swarm_59	54.0	1.0	
lightdock	luciferin_score	-30.68061	2UUY_rec	2UUY_lig	swarm_59	55.0	1.0	
lightdock	luciferin_score	-30.68512	2UUY_rec	2UUY_lig	swarm_59	56.0	2.0	
lightdock	luciferin_score	-31.01401	2UUY_rec	2UUY_lig	swarm_59	57.0	7.0	
lightdock	luciferin_score	-34.4325	2UUY_rec	2UUY_lig	swarm_59	58.0	2.0	
lightdock	luciferin_score	-36.14762	2UUY_rec	2UUY_lig	swarm_59	59.0	1.0	
lightdock	luciferin_score	-46.09876	2UUY_rec	2UUY_lig	swarm_59	60.0	1.0	
lightdock	luciferin_score	-46.92782	2UUY_rec	2UUY_lig	swarm_59	61.0	1.0	
lightdock	luciferin_score	-50.18617	2UUY_rec	2UUY_lig	swarm_59	62.0	1.0	
lightdock	luciferin_score	21.55688	2UUY_rec	2UUY_lig	swarm_6	0.0	5.0	
lightdock	luciferin_score	21.22123	2UUY_rec	2UUY_lig	swarm_6	1.0	1.0	
lightdock	luciferin_score	19.26413	2UUY_rec	2UUY_lig	swarm_6	2.0	10.0	
lightdock	luciferin_score	17.0044	2UUY_rec	2UUY_lig	swarm_6	3.0	5.0	
